id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,Location
664,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,PRL BUS,A/C Seater / Sleeper (2+1),20:30,06h 30m,03:00,3.8,800,11,Andra Pradesh
665,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,SLVT Travels,Non A/C Seater / Sleeper (2+1),20:30,05h 15m,01:45,4.0,799,22,Andra Pradesh
666,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Indu Travels,Non A/C Seater / Sleeper (2+1),20:35,07h 10m,03:45,3.9,800,14,Andra Pradesh
667,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,06h 20m,03:00,4.1,698,31,Andra Pradesh
668,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Indu Travels,Non A/C Seater / Sleeper (2+1),20:50,07h 10m,04:00,4.5,800,18,Andra Pradesh
669,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,06h 00m,03:00,5.0,900,22,Andra Pradesh
670,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),21:00,06h 35m,03:35,4.2,799,21,Andra Pradesh
671,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,PRL BUS,Non A/C Seater / Sleeper (2+1),21:00,06h 45m,03:45,4.3,800,20,Andra Pradesh
672,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:15,05h 15m,02:30,3.7,800,13,Andra Pradesh
673,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 30m,03:00,1.7,900,18,Andra Pradesh
674,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40,05h 50m,03:30,3.0,800,18,Andra Pradesh
675,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,PRL BUS,Non A/C Seater / Sleeper (2+1),21:45,06h 15m,04:00,3.0,800,8,Andra Pradesh
676,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),20:40,06h 20m,03:00,3.8,698,24,Andra Pradesh
677,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,07h 10m,02:45,4.3,3000,35,Andra Pradesh
678,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,07h 15m,03:00,5.0,999,18,Andra Pradesh
679,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,SLNS Travels,A/C Sleeper (2+1),20:00,06h 30m,02:30,3.6,1399,31,Andra Pradesh
680,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00,05h 10m,01:10,3.6,1073,12,Andra Pradesh
681,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vinayaka Travels,A/C Sleeper (2+1),20:10,07h 50m,04:00,3.9,1099,11,Andra Pradesh
682,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Dharshini Travels,Non A/C Seater / Sleeper (2+1),20:25,07h 20m,03:45,4.2,3000,1,Andra Pradesh
683,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),20:30,05h 00m,01:30,3.6,1390,13,Andra Pradesh
684,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),20:30,05h 00m,01:30,4.0,990,28,Andra Pradesh
685,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),20:30,05h 00m,01:30,3.5,1010,16,Andra Pradesh
686,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Dharshini Travels,Non A/C Seater / Sleeper (2+1),20:30,07h 15m,03:45,3.9,3000,1,Andra Pradesh
687,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,AR & BCVR Travels,A/C Sleeper (2+1),20:40,06h 50m,03:30,4.3,1400,5,Andra Pradesh
688,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:45,05h 00m,01:45,3.3,990,25,Andra Pradesh
689,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:00,05h 00m,02:00,3.9,1398,10,Andra Pradesh
690,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Indu Travels,A/C Sleeper (2+1),21:00,06h 45m,03:45,2.4,1100,4,Andra Pradesh
691,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),21:15,05h 30m,02:45,0.0,1090,16,Andra Pradesh
692,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),22:30,05h 00m,03:30,0.0,990,29,Andra Pradesh
693,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bharath Travels,Non A/C Seater / Sleeper (2+1),20:30,07h 00m,03:30,0.0,3000,36,Andra Pradesh
694,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),21:00,05h 00m,02:00,0.0,990,32,Andra Pradesh
695,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 6762,Super Luxury (Non AC Seater 2+2 Push Back),11:50,05h 50m,17:40,4.3,380,15,Andra Pradesh
696,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1052,Super Luxury (Non AC Seater 2+2 Push Back),12:00,05h 50m,17:50,2.6,476,31,Andra Pradesh
697,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),12:50,08h 55m,21:45,2.9,459,15,Andra Pradesh
698,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),12:55,07h 50m,20:45,3.3,395,13,Andra Pradesh
699,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),15:00,06h 50m,21:50,4.4,405,20,Andra Pradesh
700,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 7452,Super Luxury (Non AC Seater 2+2 Push Back),15:45,07h 20m,23:05,3.7,539,26,Andra Pradesh
701,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30,06h 10m,22:40,4.4,388,22,Andra Pradesh
702,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9681,Lahari A/C sleeper,17:30,07h 00m,00:30,3.7,1628,4,Andra Pradesh
703,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,06h 10m,23:40,2.5,539,29,Andra Pradesh
704,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,05h 45m,23:30,4.4,1239,6,Andra Pradesh
705,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1740,Super Luxury (Non AC Seater 2+2 Push Back),19:15,06h 55m,02:10,3.7,380,24,Andra Pradesh
706,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 10m,02:10,4.2,537,28,Andra Pradesh
707,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,20:10,07h 25m,03:35,3.9,546,20,Andra Pradesh
708,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2948,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 15m,03:45,3.6,474,29,Andra Pradesh
709,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:05,07h 10m,04:15,3.7,546,15,Andra Pradesh
710,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1730,Super Luxury (Non AC Seater 2+2 Push Back),21:30,07h 10m,04:40,3.3,474,12,Andra Pradesh
711,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1924,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 35m,04:05,3.5,474,19,Andra Pradesh
712,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,A/C Sleeper (2+1),21:35,06h 25m,04:00,4.7,1299,5,Andra Pradesh
713,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.5,750,18,Andra Pradesh
714,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:15,06h 55m,04:10,4.4,799,9,Andra Pradesh
715,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,Non A/C Seater / Sleeper (2+1),22:10,06h 50m,05:00,4.1,650,5,Andra Pradesh
716,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,07h 05m,04:20,4.4,750,12,Andra Pradesh
717,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,4.0,750,27,Andra Pradesh
718,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 35m,04:20,4.0,750,16,Andra Pradesh
719,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:29,06h 41m,04:10,4.3,799,15,Andra Pradesh
720,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),21:40,06h 20m,04:00,4.2,700,18,Andra Pradesh
721,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,3.7,950,1,Andra Pradesh
722,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,A/C Sleeper (2+1),21:35,06h 25m,04:00,3.7,1000,2,Andra Pradesh
723,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),22:20,05h 40m,04:00,4.1,750,23,Andra Pradesh
724,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.7,800,6,Andra Pradesh
725,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,A/C Sleeper (2+1),22:15,05h 45m,04:00,4.0,1400,15,Andra Pradesh
726,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.4,800,10,Andra Pradesh
727,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,4.1,749,13,Andra Pradesh
728,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:55,06h 05m,04:00,3.7,750,8,Andra Pradesh
729,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.8,700,15,Andra Pradesh
730,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,07h 20m,04:30,3.9,830,24,Andra Pradesh
731,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Amala Travels,Non A/C Seater / Sleeper (2+1),21:40,06h 19m,03:59,3.1,700,8,Andra Pradesh
732,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:50,06h 10m,04:00,3.4,699,9,Andra Pradesh
733,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,Non A/C Seater / Sleeper (2+1),21:59,06h 26m,04:25,4.3,699,14,Andra Pradesh
734,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,A/C Sleeper (2+1),22:15,06h 15m,04:30,3.9,1200,5,Andra Pradesh
735,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Zingbus Plus,A/C Sleeper (2+1),22:30,05h 10m,03:40,4.5,1913,27,Andra Pradesh
736,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Zingbus Plus,A/C Sleeper (2+1),20:50,05h 20m,02:10,5.0,2126,20,Andra Pradesh
737,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Deepna Travels,A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,4.2,1250,21,Andra Pradesh
738,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,06h 15m,04:15,3.8,900,31,Andra Pradesh
739,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,A/C Seater / Sleeper (2+1),21:20,06h 10m,03:30,3.8,800,26,Andra Pradesh
740,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.7,1190,20,Andra Pradesh
741,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,NON A/C Sleeper (2+1),21:15,06h 45m,04:00,3.9,1000,4,Andra Pradesh
742,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),21:20,07h 00m,04:20,3.4,700,17,Andra Pradesh
743,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Nanthi Travels,A/C Semi Sleeper (2+2),21:00,02h 19m,23:19,4.2,1450,1,Andra Pradesh
744,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,2.8,700,26,Andra Pradesh
745,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Pramukh Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,04h 45m,00:30,4.7,2999,10,Andra Pradesh
746,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 45m,00:15,4.4,2999,10,Andra Pradesh
747,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Jagan Travels,A/C Sleeper (2+1),18:30,05h 29m,23:59,4.1,2100,19,Andra Pradesh
748,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),18:30,05h 29m,23:59,4.1,1900,15,Andra Pradesh
749,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Sri Vaari Travels,A/C Sleeper (2+1),17:15,05h 45m,23:00,4.1,2525,9,Andra Pradesh
750,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Ramana Tours And Travels,A/C Sleeper (2+1),20:30,06h 00m,02:30,4.1,1844,11,Andra Pradesh
751,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,JBT TRAVELS,A/C Sleeper (2+1),18:15,05h 40m,23:55,4.0,1899,1,Andra Pradesh
752,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4796,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 10m,06:40,3.8,668,12,Andra Pradesh
753,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4798,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,10h 25m,06:10,4.4,631,29,Andra Pradesh
754,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4802,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,08h 35m,04:50,4.1,590,17,Andra Pradesh
755,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4800,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 00m,05:30,3.4,618,27,Andra Pradesh
756,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4820,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 40m,05:40,4.6,537,20,Andra Pradesh
757,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,09h 45m,06:45,3.8,623,37,Andra Pradesh
758,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4792,INDRA(A.C. Seater),21:02,08h 08m,05:10,3.8,659,20,Andra Pradesh
759,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4822,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,08h 00m,05:15,4.1,569,19,Andra Pradesh
760,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4893,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,07h 30m,04:45,4.1,569,19,Andra Pradesh
761,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 23533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,08h 15m,05:35,2.6,569,32,Andra Pradesh
762,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),21:45,07h 54m,05:39,4.7,599,12,Andra Pradesh
763,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:05,08h 22m,06:27,4.5,404,16,Andra Pradesh
764,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),22:40,07h 35m,06:15,4.7,1080,9,Andra Pradesh
765,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),20:50,08h 10m,05:00,4.4,650,18,Andra Pradesh
766,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),23:25,07h 35m,07:00,4.7,1180,12,Andra Pradesh
767,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Sri Atluri Travels,A/C Seater / Sleeper (2+1),21:15,07h 30m,04:45,4.4,610,12,Andra Pradesh
768,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:50,08h 22m,07:12,4.1,404,22,Andra Pradesh
769,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:15,08h 30m,05:45,4.2,499,18,Andra Pradesh
770,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:55,07h 35m,06:30,4.1,1129,17,Andra Pradesh
771,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),23:15,07h 40m,06:55,4.7,1439,29,Andra Pradesh
772,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47147,INDRA(A.C. Seater),13:00,05h 15m,18:15,3.7,506,37,Andra Pradesh
773,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5624,Express(Non AC Seater),13:20,06h 00m,19:20,4.4,312,52,Andra Pradesh
774,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9007,Express Non AC Seater 2+3,13:45,06h 00m,19:45,3.0,296,39,Andra Pradesh
775,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 00m,20:00,3.4,426,32,Andra Pradesh
776,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47236,Express Non AC Seater 2+3,14:15,05h 25m,19:40,4.3,277,45,Andra Pradesh
777,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:45,04h 35m,19:20,2.9,674,44,Andra Pradesh
778,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5490,SAPTAGIRI EXPRESS,14:45,06h 00m,20:45,3.6,312,44,Andra Pradesh
779,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 00m,21:00,4.0,426,34,Andra Pradesh
780,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9049,Express Non AC Seater 2+3,15:20,06h 20m,21:40,3.4,333,39,Andra Pradesh
781,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,05h 15m,20:45,2.2,375,32,Andra Pradesh
782,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3758,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,05h 00m,22:00,3.3,426,33,Andra Pradesh
783,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,06h 00m,23:00,3.4,333,45,Andra Pradesh
784,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9003,Express Non AC Seater 2+3,18:00,06h 25m,00:25,3.6,312,46,Andra Pradesh
785,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9041,Express Non AC Seater 2+3,19:00,06h 25m,01:25,3.7,333,45,Andra Pradesh
786,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9061,Express Non AC Seater 2+3,19:45,06h 25m,02:10,2.7,333,45,Andra Pradesh
787,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5524,Express Non AC Seater 2+3,20:45,06h 10m,02:55,2.2,296,46,Andra Pradesh
788,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9080,Express Non AC Seater 2+3,21:15,06h 25m,03:40,3.0,333,42,Andra Pradesh
789,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3764,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04h 50m,02:20,3.1,426,26,Andra Pradesh
790,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,06h 00m,03:45,3.9,312,45,Andra Pradesh
791,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 00m,04:30,4.2,456,28,Andra Pradesh
792,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5314,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 35m,04:05,3.3,426,33,Andra Pradesh
